total_commits,issues_count,pull_requests,size,team_size,commit_frequency,Effort_pm,language
1650,3,165,82.5,6,5.15625,8.618550912087555,JavaScript
324,4,32,16.2,2,1.148936170212766,1.7109797680269754,C#
77,0,7,3.85,5,0.2730496453900709,0.1,TypeScript
635,1,63,31.75,7,16.710526315789473,3.8690719595137546,Kotlin
86,7,8,4.3,3,0.6099290780141844,0.34967437239749066,JavaScript
1516,15,151,75.8,13,11.937007874015748,8.026707649281063,Go
123,1,12,6.15,2,0.5082644628099173,0.2872940662072018,JavaScript
564,3,56,28.2,3,1.8862876254180603,3.349421049543005,Java
417,13,41,20.85,3,1.2598187311178248,2.790163049426225,Python
531,1,53,26.55,7,5.31,3.287223286253919,Python
199,9,19,9.95,4,1.0815217391304348,0.9776486884836093,Rust
115,11,11,5.75,1,0.6804733727810651,1.254208666074648,JavaScript
92,6,9,4.6,1,3.8333333333333335,0.7976231874121591,Python
1431,0,143,71.55,4,3.96398891966759,8.986862090460487,C
227,1,22,11.35,3,1.6691176470588236,1.4330085195504534,Python
1265,11,126,63.25,7,10.811965811965813,7.099266019775688,Go
54,13,5,2.7,1,0.2660098522167488,0.6776918589658633,Go
198,2,19,9.9,4,0.9611650485436893,1.109306234204643,JavaScript
286,5,28,14.3,6,4.8474576271186445,1.8699400000401043,Java
1342,12,134,67.1,13,4.9338235294117645,8.824428378378819,Python
484,38,48,24.2,4,1.651877133105802,3.697427647016613,C#
76,3,7,3.8,1,0.7169811320754716,1.0662733185524418,JavaScript
207,0,20,10.35,2,0.828,1.8645231668980031,JavaScript
286,9,28,14.3,4,1.375,2.248658530050923,JavaScript
24,3,2,1.2,1,0.15483870967741936,0.19102185907129215,C
101,11,10,5.05,1,0.8938053097345132,1.302111106429055,PHP
612,2,61,30.6,2,6.244897959183674,3.2051081636976653,Shell
1296,9,129,64.8,10,3.8117647058823527,6.792524073828174,Rust
333,8,33,16.65,1,4.324675324675325,1.8336722812368031,Java
391,18,39,19.55,2,1.564,3.0654256886326703,C
763,1,76,38.15,4,3.233050847457627,3.6670205474055075,Java
78,0,7,3.9,4,0.22096317280453256,0.4168395319106971,TypeScript
509,1,50,25.45,4,2.859550561797753,3.1006025492174696,Rust
279,5,27,13.95,2,0.8303571428571429,0.8342937548768592,Go
1419,16,141,70.95,9,44.34375,8.111214948153542,Python
731,4,73,36.55,4,2.305993690851735,4.521261203169561,TypeScript
73,0,7,3.65,1,0.4124293785310734,0.1,JavaScript
483,11,48,24.15,4,5.551724137931035,2.5820769077142964,Swift
106,1,10,5.3,3,0.9636363636363636,1.4984833813819194,TypeScript
1946,3,194,97.3,12,19.07843137254902,9.970136237576003,Swift
953,3,95,47.65,5,5.810975609756097,5.6428921751953895,Java
288,8,28,14.4,3,1.032258064516129,2.5643348359981735,Ruby
14,0,1,0.7,1,0.06666666666666667,0.1,Python
267,2,26,13.35,2,2.1707317073170733,1.5982776780346202,C
285,9,28,14.25,1,0.890625,1.764623661779214,Java
1466,2,146,73.3,4,8.235955056179776,8.286146866392814,JavaScript
1332,1,133,66.6,5,10.829268292682928,7.443929995330092,JavaScript
865,7,86,43.25,6,3.4879032258064515,5.0889844240359,JavaScript
622,0,62,31.1,4,4.607407407407408,4.348483286995862,TypeScript
170,0,17,8.5,1,3.5416666666666665,0.5818820204138475,C#
165,0,16,8.25,1,0.5463576158940397,0.861788342603853,Shell
2093,13,209,104.65,13,8.019157088122606,11.154346668414975,C++
120,2,12,6.0,2,0.7361963190184049,0.6916810475183457,Java
148,9,14,7.4,1,0.7115384615384616,1.4532163073319602,Swift
503,1,50,25.15,6,8.112903225806452,2.7273780022087486,Swift
178,0,17,8.9,4,0.536144578313253,2.009374542872311,JavaScript
22,5,2,1.1,1,0.3055555555555556,0.4772497064765052,Dart
1171,3,117,58.55,9,4.760162601626016,7.552456275298581,TypeScript
1120,3,112,56.0,2,9.491525423728813,5.935990650626207,PHP
162,0,16,8.1,2,0.7330316742081447,0.7944752928563207,Dart
241,5,24,12.05,4,21.90909090909091,0.8416230815538424,C++
783,20,78,39.15,4,6.808695652173913,4.075413488802269,Python
1117,2,111,55.85,5,3.674342105263158,5.896203454086002,Go
42,2,4,2.1,1,0.18502202643171806,0.4679004382888658,PHP
765,11,76,38.25,3,3.122448979591837,4.1568087509969756,JavaScript
1602,4,160,80.1,8,6.161538461538462,9.320947730618958,C++
126,2,12,6.3,1,0.45652173913043476,0.547491916949165,C
96,2,9,4.8,4,0.3735408560311284,1.0152840605295304,JavaScript
42,11,4,2.1,4,0.21105527638190955,0.1,TypeScript
1890,2,189,94.5,8,17.66355140186916,10.98208306760103,Rust
5,0,0,0.25,1,0.021834061135371178,0.17883672447497984,TypeScript
474,0,47,23.7,9,10.772727272727273,2.762034463449461,Python
1727,4,172,86.35,5,25.776119402985074,8.527160641024459,Python
75,1,7,3.75,1,0.2964426877470356,0.4226179247516471,TypeScript
821,1,82,41.05,9,2.598101265822785,5.02428449496718,Rust
159,4,15,7.95,1,0.8195876288659794,0.8964223143351867,Go
219,10,21,10.95,3,0.9733333333333334,1.3358595627940943,Java
248,9,24,12.4,2,3.1392405063291138,1.6666245424410264,TypeScript
1613,2,161,80.65,6,53.766666666666666,9.54506754263104,JavaScript
1074,16,107,53.7,3,3.5328947368421053,5.933653722145253,C#
696,1,69,34.8,6,3.2830188679245285,3.8978196049805374,JavaScript
148,3,14,7.4,4,0.4852459016393443,0.330209673825974,Go
128,0,12,6.4,1,0.9078014184397163,1.8552486490348055,C
19,2,1,0.95,1,0.1484375,0.1,Go
139,0,13,6.95,2,0.6096491228070176,0.6807457482358668,Rust
197,23,19,9.85,1,4.020408163265306,2.156059784979861,Python
43,3,4,2.15,7,0.1552346570397112,0.2903138105732221,Python
70,8,7,3.5,2,0.7608695652173914,0.9813498192778605,Python
9,1,0,0.45,3,0.046875,0.8697972021959343,Ruby
1091,0,109,54.55,8,6.455621301775148,6.041564590528558,Swift
57,1,5,2.85,1,0.18269230769230768,0.8099908142737928,JavaScript
906,0,90,45.3,4,3.888412017167382,5.095539339855412,JavaScript
2075,0,207,103.75,7,6.715210355987055,11.653163643150348,JavaScript
201,3,20,10.05,6,0.8663793103448276,0.6934960380638294,Go
44,4,4,2.2,1,0.20754716981132076,0.1,Rust
227,4,22,11.35,4,1.060747663551402,0.2959329773557038,C++
116,5,11,5.8,4,0.5087719298245614,0.889162372655627,C
179,1,17,8.95,4,0.5646687697160884,1.3691862510927377,JavaScript
291,8,29,14.55,3,1.1975308641975309,1.8933262981665722,Rust
540,5,54,27.0,4,1.894736842105263,2.6545398597560697,Go
155,1,15,7.75,7,0.5400696864111498,1.4803888165208638,JavaScript
473,0,47,23.65,3,1.3475783475783476,3.150854026441379,C
4,0,0,0.2,1,0.011299435028248588,0.1,Python
1672,2,167,83.6,9,5.866666666666666,9.737135875396387,C#
90,9,9,4.5,1,0.5027932960893855,0.5510374678578794,C#
100,0,10,5.0,1,1.2195121951219512,0.8553678649322906,C
5,7,0,0.25,1,0.04132231404958678,0.1,Java
28,1,2,1.4,2,2.1538461538461537,0.1,JavaScript
65,7,6,3.25,1,0.6914893617021277,0.6721190562389543,Swift
388,13,38,19.4,2,1.3063973063973064,2.2217224043327692,Ruby
2512,4,251,125.6,5,6.977777777777778,13.676576081895949,Java
217,5,21,10.85,1,1.5724637681159421,1.5059098667797612,Ruby
944,8,94,47.2,4,6.2105263157894735,6.335542309714259,JavaScript
1196,2,119,59.8,6,5.411764705882353,6.623976288190381,Go
1761,1,176,88.05,4,58.7,9.803163148195486,Kotlin
283,0,28,14.15,3,1.2577777777777779,1.4168842243759578,JavaScript
207,3,20,10.35,2,0.7840909090909091,1.051453437336677,Java
274,8,27,13.7,1,0.9383561643835616,1.9983593608939172,Dart
234,0,23,11.7,1,1.0783410138248848,1.485450408021085,PHP
36,0,3,1.8,1,0.13636363636363635,0.5974449840981771,Scala
510,1,51,25.5,3,18.214285714285715,2.032254316894467,TypeScript
373,20,37,18.65,6,24.866666666666667,1.3210279887699956,R
200,4,20,10.0,1,7.6923076923076925,1.6679378142083634,Python
293,2,29,14.65,2,1.1056603773584905,1.1255142420789719,Java
91,6,9,4.55,1,0.8666666666666667,0.8737583780634933,Java
49,2,4,2.45,1,0.20851063829787234,0.1,PHP
372,2,37,18.6,3,2.1882352941176473,1.8164234456796706,C
233,2,23,11.65,5,1.5850340136054422,1.4971108850105268,C#
63,4,6,3.15,3,0.27391304347826084,0.4434964680726246,Rust
1467,0,146,73.35,6,6.855140186915888,8.695976306778137,TypeScript
865,0,86,43.25,4,2.5441176470588234,5.740163647257063,Java
753,14,75,37.65,12,3.881443298969072,3.950478078714024,Java
104,0,10,5.2,1,0.29213483146067415,0.8910134549024463,Python
200,4,20,10.0,1,0.6211180124223602,0.2071409135156107,Java
99,3,9,4.95,3,0.3311036789297659,0.7603059626006043,Kotlin
174,3,17,8.7,2,2.289473684210526,1.2364778053187857,C++
127,15,12,6.35,1,1.0948275862068966,0.7431084615037664,PHP
175,20,17,8.75,1,0.49295774647887325,0.6265499897607113,TypeScript
289,1,28,14.45,2,1.0,2.0605927900268353,Java
557,4,55,27.85,7,2.0035971223021583,3.831179825329653,Python
1628,19,162,81.4,9,29.071428571428573,9.46705497192773,TypeScript
240,0,24,12.0,4,3.582089552238806,1.2682160892724683,Java
68,8,6,3.4,1,0.4594594594594595,0.6459254231823393,JavaScript
1601,0,160,80.05,6,10.132911392405063,8.184887944702968,Python
655,2,65,32.75,3,2.8728070175438596,3.1908246116953416,C++
113,0,11,5.65,4,8.692307692307692,0.946624484258958,TypeScript
54,3,5,2.7,1,0.24,0.8346102018349004,TypeScript
2192,3,219,109.6,13,11.015075376884422,12.574345073299654,JavaScript
114,0,11,5.7,1,0.6993865030674846,1.1180124628264183,Go
340,6,34,17.0,7,1.0149253731343284,1.9594802726217886,TypeScript
91,5,9,4.55,1,1.4444444444444444,0.5831247298821375,Java
43,2,4,2.15,1,0.13190184049079753,0.1,Go
54,1,5,2.7,3,0.9473684210526315,0.1,Python
21,4,2,1.05,1,0.1099476439790576,0.22230056332386838,C
218,4,21,10.9,4,1.4155844155844155,1.8096899985084485,Python
1647,4,164,82.35,5,96.88235294117646,8.999106764514941,Java
376,0,37,18.8,5,14.461538461538462,1.326925393238339,JavaScript
111,0,11,5.55,2,0.43529411764705883,0.385529753240444,Java
268,2,26,13.4,3,8.64516129032258,1.6708122247490422,JavaScript
60,0,6,3.0,1,0.4166666666666667,1.2998863193862313,Kotlin
178,0,17,8.9,5,1.679245283018868,0.6209739645667032,TypeScript
586,0,58,29.3,2,5.2792792792792795,3.2295964863766873,Rust
30,7,3,1.5,1,0.08928571428571429,0.1,JavaScript
615,4,61,30.75,11,1.9339622641509433,2.66031552336159,Python
38,5,3,1.9,1,0.2159090909090909,0.1,TypeScript
168,0,16,8.4,1,0.6153846153846154,0.5653895792285055,Go
273,1,27,13.65,5,5.571428571428571,1.242000088079463,Java
717,6,71,35.85,3,19.37837837837838,4.241840129080221,Dart
83,3,8,4.15,2,1.4310344827586208,0.26324720648851246,C++
357,2,35,17.85,2,1.0625,1.197284694673475,R
2464,1,246,123.2,9,18.80916030534351,13.364739409334481,JavaScript
1838,2,183,91.9,6,6.106312292358804,10.980317051907974,PHP
183,1,18,9.15,1,1.1024096385542168,1.6264902277509248,Go
732,13,73,36.6,4,2.8705882352941177,3.1250093992008385,Rust
145,4,14,7.25,2,1.5425531914893618,1.2122660163376073,Lua
541,9,54,27.05,7,2.55188679245283,3.0550205189088917,Rust
2133,3,213,106.65,10,9.522321428571429,11.982956266214071,Scala
450,1,45,22.5,3,2.601156069364162,2.254571429735155,C#
831,7,83,41.55,5,2.2955801104972378,4.211384845433023,Python
28,4,2,1.4,1,0.6086956521739131,0.9320868104854146,C++
334,3,33,16.7,2,9.542857142857143,2.580856762534463,Java
132,15,13,6.6,8,1.11864406779661,1.5545053366376698,C
69,1,6,3.45,15,0.2072072072072072,0.2595630678109807,PHP
21,22,2,1.05,1,0.08015267175572519,0.494627118131091,Python
118,0,11,5.9,2,0.39864864864864863,1.286747345895197,Python
2533,0,253,126.65,12,16.34193548387097,13.31444687381093,Python
1644,3,164,82.2,9,8.17910447761194,10.08338263609465,Java
424,4,42,21.2,3,4.416666666666667,3.172743216827878,Python
114,0,11,5.7,1,0.4691358024691358,0.9885189379453291,C#
901,0,90,45.05,6,60.06666666666667,5.184694089777732,Go
46,0,4,2.3,1,0.1619718309859155,0.1129017841044613,Swift
199,14,19,9.95,3,0.639871382636656,1.437601816192123,JavaScript
1161,3,116,58.05,3,3.8316831683168315,6.746151111614721,Java
188,5,18,9.4,2,3.2982456140350878,1.141667756155242,Python
306,0,30,15.3,5,1.6630434782608696,2.206710459215858,Scala
174,2,17,8.7,5,0.9720670391061452,1.5901579192156918,Python
610,0,61,30.5,5,2.3461538461538463,3.61976273343084,Python
79,6,7,3.95,1,0.38349514563106796,0.1,JavaScript
45,2,4,2.25,1,0.19823788546255505,0.26726705552107966,PHP
2026,1,202,101.3,7,12.6625,11.487514584499191,Python
73,3,7,3.65,1,0.4010989010989011,0.292511429944898,Rust
22,3,2,1.1,1,0.06395348837209303,0.6807494669022317,C#
250,5,25,12.5,1,6.410256410256411,1.2631923987104607,Ruby
51,7,5,2.55,2,2.4285714285714284,0.1,JavaScript
1227,5,122,61.35,3,4.076411960132891,6.965569978922101,Python
754,0,75,37.7,9,3.442922374429224,4.456239261076132,Java
228,5,22,11.4,1,12.0,0.48729861819977405,JavaScript
372,5,37,18.6,2,1.0659025787965617,3.180383433192796,C++
1144,7,114,57.2,7,9.947826086956521,7.056916963090105,TypeScript
752,3,75,37.6,6,2.795539033457249,4.427718080251249,Java
82,1,8,4.1,1,0.3445378151260504,0.4662986271124405,Python
230,2,23,11.5,2,0.9704641350210971,1.283781875709605,Go
319,2,31,15.95,4,5.229508196721311,0.8705901438566082,JavaScript
132,0,13,6.6,1,0.673469387755102,0.8958435958345563,C++
46,1,4,2.3,1,0.19827586206896552,1.0430703501729972,Python
31,0,3,1.55,1,0.36470588235294116,0.37434421150875596,Julia
45,3,4,2.25,5,0.3435114503816794,0.1,C++
1060,1,106,53.0,5,81.53846153846153,5.352947978253914,JavaScript
967,8,96,48.35,5,11.650602409638553,5.890946238635481,Python
42,8,4,2.1,3,0.3559322033898305,0.3880680337130218,JavaScript
60,3,6,3.0,1,1.6216216216216217,1.0276101703892084,Python
227,1,22,11.35,6,1.2472527472527473,1.5464047965990826,JavaScript
185,1,18,9.25,4,0.6006493506493507,1.4746750636851766,Kotlin
224,14,22,11.2,2,0.7111111111111111,0.7719059835310006,Rust
429,1,42,21.45,9,1.2543859649122806,3.251939608011789,Python
836,3,83,41.8,5,4.832369942196531,5.0228951260989065,Go
107,2,10,5.35,5,0.31845238095238093,1.0055976890695746,JavaScript
681,9,68,34.05,4,35.8421052631579,3.6547130334592426,Julia
114,1,11,5.7,7,9.5,0.34986036015470573,Python
315,10,31,15.75,1,1.96875,1.4253709633490899,C#
431,2,43,21.55,6,1.2209631728045325,2.4179389310047346,Ruby
67,15,6,3.35,3,0.5037593984962406,0.2717249836416369,Python
8,5,0,0.4,2,0.09302325581395349,0.1,Python
1512,4,151,75.6,5,9.882352941176471,8.24530002025293,TypeScript
131,4,13,6.55,2,3.119047619047619,0.3943884642677352,Kotlin
2650,4,265,132.5,6,19.62962962962963,14.237703907303635,Go
25,4,2,1.25,1,0.07418397626112759,0.18393516915063116,Rust
163,8,16,8.15,3,0.5030864197530864,1.07259463641615,PHP
155,2,15,7.75,1,0.7989690721649485,1.2701483862429728,Swift
279,3,27,13.95,3,0.8181818181818182,1.3144304062696128,Java
280,4,28,14.0,3,3.6363636363636362,1.4367504618366649,Java
1253,5,125,62.65,4,3.9904458598726116,7.093516687679689,C#
253,5,25,12.65,9,1.8333333333333333,2.0115739505337364,JavaScript
277,0,27,13.85,2,0.9111842105263158,1.5145322276439876,Kotlin
389,7,38,19.45,4,2.73943661971831,1.5762251431285756,Python
260,15,26,13.0,4,1.2380952380952381,1.3777732171932748,JavaScript
301,0,30,15.05,3,2.0476190476190474,2.210117526982394,PHP
68,6,6,3.4,1,0.38636363636363635,0.1,TypeScript
172,0,17,8.6,1,0.5014577259475219,0.7444065503211902,Python
413,8,41,20.65,6,7.9423076923076925,1.535045898017043,JavaScript
56,9,5,2.8,1,1.2444444444444445,0.1,Go
1085,3,108,54.25,4,4.578059071729958,6.974565511284414,Swift
586,9,58,29.3,4,2.027681660899654,3.627069440986241,Python
204,1,20,10.2,1,0.5982404692082112,2.3181140242097986,Python
537,25,53,26.85,8,3.487012987012987,3.812599402951872,Java
333,3,33,16.65,1,1.1288135593220339,2.566745361718201,Dart
40,0,4,2.0,1,0.22727272727272727,0.1,JavaScript
221,0,22,11.05,5,1.2415730337078652,1.1686783233133136,Dart
25,1,2,1.25,1,0.24752475247524752,1.1434259910577331,Scala
145,2,14,7.25,2,0.9177215189873418,1.5123034179746813,JavaScript
390,8,39,19.5,3,3.0,2.8889776651473245,PHP
146,6,14,7.3,1,2.0277777777777777,0.7165238481530423,C++
802,8,80,40.1,3,6.217054263565892,3.8132847855555814,Java
450,13,45,22.5,1,1.5517241379310345,3.866667416108351,TypeScript
85,18,8,4.25,1,0.2672955974842767,0.6084755870209138,PHP
156,0,15,7.8,1,1.5918367346938775,0.14091608188717486,PHP
598,3,59,29.9,5,3.1145833333333335,3.8485753767399196,Ruby
309,5,30,15.45,3,1.2875,1.6309541143222814,R
135,11,13,6.75,1,0.4066265060240964,0.2831946468338066,Java
377,13,37,18.85,7,1.5387755102040817,2.4169286344205045,PHP
1288,1,128,64.4,5,8.418300653594772,7.059474559980795,Kotlin
556,26,55,27.8,7,1.7160493827160495,3.3198954658075124,JavaScript
149,2,14,7.45,1,0.8418079096045198,0.9520923751725685,Python
132,12,13,6.6,1,2.2758620689655173,0.9558625001775226,TypeScript
326,2,32,16.3,3,3.5824175824175826,1.1451169430707595,Kotlin
403,0,40,20.15,1,4.477777777777778,1.8153962170319669,JavaScript
34,6,3,1.7,1,0.27419354838709675,1.1404894190680868,C++
850,6,85,42.5,8,18.88888888888889,5.111421607586736,Python
2155,2,215,107.75,4,47.888888888888886,12.689654153468211,TypeScript
148,2,14,7.4,1,0.46835443037974683,0.7734901031315813,Rust
89,3,8,4.45,1,0.46596858638743455,0.5456734673571205,Python
388,9,38,19.4,3,3.0793650793650795,2.9922629389779196,Scala
1449,2,144,72.45,4,4.766447368421052,7.9805848593452415,Python
53,5,5,2.65,1,0.1715210355987055,0.8484756750378687,C
578,23,57,28.9,5,2.3786008230452675,3.8356607915506142,JavaScript
145,1,14,7.25,1,9.0625,0.8404493514959487,R
673,3,67,33.65,10,2.839662447257384,3.9616104165348522,Rust
308,0,30,15.4,1,1.0,1.9824044480247704,Python
200,3,20,10.0,4,1.5267175572519085,1.3901957336783128,Python
45,11,4,2.25,1,0.9782608695652174,0.1,Python
97,22,9,4.85,1,0.26869806094182824,0.6723452181439713,Go
1232,4,123,61.6,3,5.356521739130435,6.144752347582279,PHP
73,8,7,3.65,1,0.38421052631578945,0.1,TypeScript
265,7,26,13.25,4,0.8660130718954249,1.8201954088402483,Java
31,6,3,1.55,1,0.12550607287449392,1.3204602468714872,Go
546,4,54,27.3,2,1.6545454545454545,4.149238350978747,Go
23,5,2,1.15,1,0.1885245901639344,0.6066976091287954,C++
1259,1,125,62.95,5,4.823754789272031,7.638613149636285,Java
260,1,26,13.0,2,1.1764705882352942,1.470562417138816,C#
115,0,11,5.75,1,0.5,0.767813419352249,R
448,0,44,22.4,4,4.48,3.3504293532833547,TypeScript
140,4,14,7.0,1,2.6923076923076925,0.7627805124999351,Python
52,1,5,2.6,2,0.17049180327868851,0.8677408887567613,Python
157,3,15,7.85,2,0.7511961722488039,1.389503562879954,Go
739,0,73,36.95,3,5.355072463768116,3.962120163951382,TypeScript
313,2,31,15.65,4,1.4357798165137614,0.829886593809565,Shell
161,9,16,8.05,2,14.636363636363637,0.5634313219995085,Rust
103,6,10,5.15,1,0.2861111111111111,1.4883733525365455,Java
1234,9,123,61.7,7,4.226027397260274,6.626374025013943,PHP
156,3,15,7.8,1,0.6582278481012658,2.2716857941271513,JavaScript
181,4,18,9.05,6,0.6198630136986302,1.5714841321807862,PHP
39,5,3,1.95,2,0.1921182266009852,0.4548607130218699,Python
668,3,66,33.4,3,15.534883720930232,4.520498166551768,Rust
153,0,15,7.65,1,12.75,0.7083062489059854,Shell
208,10,20,10.4,1,4.16,1.3657373289237646,PHP
497,7,49,24.85,3,2.3554502369668247,3.375891820426715,Kotlin
24,9,2,1.2,1,0.4,0.1,TypeScript
58,0,5,2.9,1,0.3391812865497076,0.7348609484263282,Swift
579,3,57,28.95,2,4.257352941176471,3.3909621467171993,Go
195,10,19,9.75,3,2.2941176470588234,0.5939637567713726,Rust
324,9,32,16.2,1,0.9418604651162791,1.3562037240905607,Python
399,1,39,19.95,4,1.3571428571428572,1.1805536845510047,JavaScript
90,2,9,4.5,1,0.33962264150943394,0.23491905105265787,Go
592,2,59,29.6,3,3.2,4.257260130172991,Python
83,1,8,4.15,1,0.3933649289099526,0.8153230127205824,C#
536,1,53,26.8,2,5.583333333333333,2.2314119100685468,Swift
123,1,12,6.15,2,0.40327868852459015,0.1,C
17,1,1,0.85,2,0.04748603351955307,0.48533101017412095,Shell
4,0,0,0.2,1,0.014184397163120567,0.1,Python
809,2,80,40.45,6,2.705685618729097,4.837690080817915,Java
108,6,10,5.4,1,1.0188679245283019,1.0086313356086425,Swift
721,4,72,36.05,10,2.0027777777777778,4.002818155308605,Python
1361,3,136,68.05,4,8.149700598802395,7.35565248892086,Python
76,3,7,3.8,1,0.30522088353413657,0.821415695899167,Python
224,6,22,11.2,4,0.6646884272997032,0.6369188786316323,Java
47,1,4,2.35,2,0.7966101694915254,0.29662610515473037,PHP
75,3,7,3.75,4,0.26785714285714285,0.1,Python
922,4,92,46.1,4,40.08695652173913,4.611395042809994,Python
1371,0,137,68.55,6,6.5285714285714285,7.386849554666557,Go
204,13,20,10.2,4,0.7669172932330827,1.291756651964784,JavaScript
88,0,8,4.4,1,4.631578947368421,0.5847163011187787,C#
418,9,41,20.9,3,2.0796019900497513,2.2958033586803275,Shell
3,20,0,0.15,1,0.02608695652173913,0.1,Ruby
788,2,78,39.4,4,4.746987951807229,3.9826450765745887,Kotlin
58,2,5,2.9,1,0.25,0.1,Java
440,1,44,22.0,5,2.4175824175824174,2.8485174521558694,Swift
86,1,8,4.3,1,0.46236559139784944,0.8204703714182828,JavaScript
99,1,9,4.95,1,9.0,1.4743463720582812,Python
921,0,92,46.05,3,3.7439024390243905,5.76805425502315,Rust
434,4,43,21.7,3,1.2156862745098038,1.7203226992263327,Python
119,6,11,5.95,1,0.35,0.1,Scala
218,0,21,10.9,1,0.6210826210826211,1.4578431246211125,C++
87,1,8,4.35,2,1.2985074626865671,0.572661388463258,Dart
58,6,5,2.9,1,0.1864951768488746,0.4914231874264713,JavaScript
625,2,62,31.25,6,8.333333333333334,3.2204105040328237,Java
294,2,29,14.7,4,1.6896551724137931,1.3457105847315738,C#
252,3,25,12.6,5,0.9921259842519685,1.5476895264005124,JavaScript
201,9,20,10.05,6,1.5227272727272727,1.1076374792439099,Go
82,0,8,4.1,1,0.4039408866995074,0.6663377809398351,Rust
392,0,39,19.6,3,3.186991869918699,2.2044284922110498,Julia
64,2,6,3.2,1,0.2379182156133829,0.5629092083732264,C#
1699,2,169,84.95,7,18.67032967032967,9.667858285546428,Python
171,3,17,8.55,4,0.6758893280632411,0.24327008233237535,Go
90,1,9,4.5,3,0.28391167192429023,0.2087699853625441,Python
208,0,20,10.4,6,0.6341463414634146,1.4295560615808804,TypeScript
204,16,20,10.2,2,0.8429752066115702,0.9131088132310103,JavaScript
422,0,42,21.1,2,1.6168582375478928,2.715308624697903,Python
231,3,23,11.55,1,1.1785714285714286,0.1,Java
854,1,85,42.7,9,8.989473684210527,4.171754530522135,Python
1450,8,145,72.5,7,9.006211180124224,8.036275695041168,Go
723,1,72,36.15,3,5.561538461538461,3.94382352128842,Python
74,0,7,3.7,5,0.8604651162790697,0.5885582094026864,JavaScript
115,0,11,5.75,1,1.5333333333333334,0.8420218721886485,Scala
1602,10,160,80.1,6,5.053627760252366,10.146105225057461,Python
256,11,25,12.8,5,0.9770992366412213,1.329010686870658,Java
628,1,62,31.4,3,28.545454545454547,3.1233313610510374,JavaScript
246,2,24,12.3,3,2.256880733944954,1.6344524105333802,JavaScript
124,2,12,6.2,2,1.008130081300813,0.7038097081447702,Java
72,6,7,3.6,1,0.314410480349345,0.1,Swift
152,2,15,7.6,4,0.8260869565217391,0.1320967962535916,C
335,4,33,16.75,2,22.333333333333332,1.941655209334567,JavaScript
23,2,2,1.15,1,0.06666666666666667,0.1,Python
144,0,14,7.2,2,3.3488372093023258,0.542448918160523,C#
25,1,2,1.25,1,0.373134328358209,0.3214561770270518,Go
491,3,49,24.55,6,5.51685393258427,2.4226641699015694,JavaScript
46,3,4,2.3,3,0.15916955017301038,0.7283555368739459,Ruby
162,1,16,8.1,4,0.4835820895522388,1.0095528203286017,Java
286,2,28,14.3,1,1.7875,2.3967395397857763,Rust
2113,15,211,105.65,6,8.418326693227092,12.115865110059596,TypeScript
1580,0,158,79.0,4,10.193548387096774,8.208796240745448,TypeScript
566,3,56,28.3,7,10.679245283018869,2.8941945228909987,JavaScript
804,10,80,40.2,8,12.36923076923077,4.635467260506469,Ruby
303,0,30,15.15,1,1.1390977443609023,1.8383511054881283,Python
985,10,98,49.25,7,6.396103896103896,4.980096618506272,Ruby
1061,1,106,53.05,3,5.252475247524752,5.57993563179871,PHP
158,18,15,7.9,7,0.6370967741935484,0.6143462845691771,C#
471,10,47,23.55,2,19.625,2.82563609171129,Python
631,0,63,31.55,3,1.917933130699088,3.509936457596081,JavaScript
672,4,67,33.6,3,3.262135922330097,4.011625630164786,Java
1469,3,146,73.45,12,86.41176470588235,8.864428228907244,Go
1142,7,114,57.1,5,4.078571428571428,6.842173626623198,C
51,3,5,2.55,1,0.4015748031496063,0.1,TypeScript
204,5,20,10.2,1,0.5604395604395604,1.61329060200597,Kotlin
57,6,5,2.85,3,1.0,1.1293290635938784,Python
745,14,74,37.25,5,46.5625,3.963693280860463,TypeScript
18,3,1,0.9,1,0.052941176470588235,0.1,Python
136,0,13,6.8,5,0.43450479233226835,1.0190694280245731,C#
1097,9,109,54.85,4,40.629629629629626,7.687832094493373,Python
389,1,38,19.45,2,1.332191780821918,2.5753451956028135,JavaScript
691,2,69,34.55,5,1.924791086350975,3.639174692920074,Ruby
541,0,54,27.05,4,2.665024630541872,3.259033799256545,Go
25,2,2,1.25,1,0.23809523809523808,0.2120885658941856,Python
517,3,51,25.85,5,1.5341246290801187,2.3246745426288333,Python
233,0,23,11.65,1,1.7388059701492538,0.6923386246704245,Java
579,7,57,28.95,3,1.6402266288951841,3.0729443534841767,JavaScript
168,0,16,8.4,2,0.8038277511961722,0.5164677450491268,JavaScript
2210,11,221,110.5,9,24.285714285714285,12.790925267460244,Rust
729,5,72,36.45,8,10.125,4.164672824887848,JavaScript
22,2,2,1.1,3,0.7096774193548387,0.1,Go
651,3,65,32.55,3,4.717391304347826,4.130664873294855,TypeScript
40,28,4,2.0,1,0.12461059190031153,0.23312368881571144,JavaScript
597,3,59,29.85,8,4.389705882352941,3.150831973083118,Python
460,6,46,23.0,2,1.5488215488215489,2.9217777906159412,JavaScript
2147,9,214,107.35,9,7.32764505119454,11.684769063571842,Python
13,3,1,0.65,1,0.048327137546468404,0.6526407088583235,JavaScript
733,10,73,36.65,2,3.6108374384236455,4.1993536447138275,C
196,12,19,9.8,1,0.7340823970037453,2.004613732265688,Swift
